Date,SPY,QQQ,GLD,TLT
2018-02-20,-0.006280950749545005,0.001998614894421229,-0.013532867750937797,-0.004389581539261088
2018-02-21,-0.004986463903592683,-0.0028475279974231843,-0.004604964057785746,-0.012344105793351762
2018-02-22,0.0012952239080521997,-0.00012161125254111114,0.005080177401414419,0.0029930653354735457
2018-02-23,0.015813852673750715,0.02024284945719388,-0.0012676571223934087,0.008842898439971828
2018-02-26,0.011545129547165791,0.013173298348001888,0.0024545525850455277,0.00033859890588129127
2018-02-27,-0.01256521436907776,-0.012459708537681906,-0.010493774054732095,-0.0014394071604158013
2018-02-28,-0.010181779062466341,-0.006438307388101817,-0.0010394376248337527,0.006335395175135253
2018-03-01,-0.014647777482592097,-0.01646171729490429,-0.0022425027652310265,0.006803252971906244
2018-03-02,0.005141789389172894,0.00913866039100368,0.005357640797750738,-0.008162161949549591
2018-03-05,0.01149202136028768,0.011023950361068851,-0.0016761714003699012,-0.0027078199670439638
2018-03-06,0.002531534434534054,0.004221621949080936,0.010726720619181963,0.0009313593008429254
2018-03-07,-0.00036632179558220067,0.0023110586181956322,-0.006422202914569186,-0.0011007905899850557
2018-03-08,0.004827142659163912,0.005490329615134438,-0.002389131123572836,0.005745677961551412
2018-03-09,0.017252738002614607,0.019241470379099547,0.000956349666608725,-0.006593347206600632
2018-03-12,-0.0012556735087759043,0.005298863099407583,0.0,0.005750455020509044
2018-03-13,-0.006483731061123495,-0.013707974863348375,0.001909899228192024,0.005046485788602903
2018-03-14,-0.005144927556565482,-0.00017468001511425777,-0.0006362480921955626,0.008771353619693239
2018-03-15,-0.0010899512579435214,-0.0008741396243619689,-0.0063846619697597,0.0
2018-03-16,0.0010834021193472712,-0.0029773138737546863,-0.002404835241203122,-0.003583131839960628
2018-03-19,-0.013622553896809483,-0.02156733406269001,0.0021646240154515875,-0.003176623465782838
2018-03-20,0.0016992213382862004,0.0032861430197649614,-0.0044947919586221805,-0.00402708889157909
2018-03-21,-0.0019210774757385254,-0.004363899871435855,0.017305793278474,0.0010923398267548789
2018-03-22,-0.025315047678611213,-0.024992286448983672,-0.0039610286020946425,0.00986087389276197
2018-03-23,-0.021544874966186376,-0.026704752191930105,0.01285555168848731,-0.0007487603376684198
2018-03-26,0.02699148367207412,0.03648450884945765,0.005236622780197456,-0.003835589299584253
2018-03-27,-0.01715802430270041,-0.03289469405737427,-0.006177451915059315,0.010635935926493553
2018-03-28,-0.002959329343944852,-0.011570329057309628,-0.013901136089334824,0.0026413422899774983
2018-03-29,0.012696704554613735,0.018149002684193786,0.0004770798243684067,0.00485183431810499
2018-04-02,-0.021820865372943324,-0.029276135303716387,0.01161839746199109,0.0019714292529070584
2018-04-03,0.012735664055235395,0.011190500789017146,-0.0075722010717776825,-0.007742468565694159
2018-04-04,0.01064206424420887,0.015646943610126175,0.0011868954626521053,-0.002069348956790412
2018-04-05,0.007861078227514716,0.005680754900780832,-0.005153580456720969,-0.007485105511324989
2018-04-06,-0.02253818934337794,-0.025341814374290263,0.004678991304775993,0.010875874453084624
2018-04-09,0.004916587126866313,0.0069983950319133185,0.0033963960355940744,0.0016506344539986835
2018-04-10,0.015775209318775886,0.021823487685971345,0.002362787969159084,-0.001815258721372692
2018-04-11,-0.005256048398335566,-0.005786002440433802,0.007757730797944395,0.0035447280414648108
2018-04-12,0.008193488058727303,0.01196983055082742,-0.011698777825105413,-0.007351371891123186
2018-04-13,-0.002937439660391768,-0.005192212812912497,0.00653361006986455,0.0023186221396806336
2018-04-16,0.008187915351282795,0.0075935165130973144,0.0014113245973425364,0.00033122599238252516
2018-04-17,0.01064151565618551,0.021296429949614358,0.000939797609092718,0.0027245613582119617
2018-04-18,0.0007402837934908584,0.002045435859653419,0.0007824607184664891,-0.008031057592472676
2018-04-19,-0.005563028330797861,-0.0092353480343708,-0.001957330849889553,-0.008179607690166022
2018-04-20,-0.008515396675945265,-0.015953299566618243,-0.007630932179694891,-0.007233459568583068
2018-04-23,-0.0001500727421654068,-0.002529443670555158,-0.008007927882251619,0.00025344449715439276
2018-04-24,-0.01355903899798864,-0.021414923130970227,0.004844167468111617,-0.004568180302987275
2018-04-25,0.0024687643121756152,0.0011980773606476553,-0.006517267321502421,-0.006720284291753931
2018-04-26,0.010114479441769911,0.020834378294021575,-0.0035146807713917604,0.006974824558068304
2018-04-27,0.0009379658456860166,0.000617151412617397,0.0042320403061771,0.007683425137412619
2018-04-30,-0.007720054059393511,-0.007120141496811895,-0.00727744165435215,0.001765225095581727
2018-05-01,0.0017754645853824771,0.011367860504396029,-0.007088207443339079,-0.0036080551736315126
2018-05-02,-0.006740403285474766,-0.005914664347528651,-0.00048510316641562344,-0.0010987269194946106
2018-05-03,-0.0022058247659376726,-0.00012396330980028142,0.005082068394914099,0.004470826938080802
2018-05-04,0.012863167921730636,0.01879625719191395,0.0020898820929316714,0.0015138401048900426
2018-05-07,0.003377674596951116,0.008275180300917312,0.00024084765259023235,-0.0015981175145988772
2018-05-08,0.0,-0.001022845210169062,0.0001605124693187213,-0.0009263050376469484
2018-05-09,0.009619336389649359,0.010840091684589928,-0.002088981225264128,-0.005999757902821792
2018-05-10,0.009307062708594067,0.010310981494915338,0.006813368242228766,0.008019983424630613
2018-05-11,0.003046647515033333,-0.0009437416484787787,-0.0014389666321499815,0.002519334209691327
2018-05-14,0.00047629048064476204,0.0017100244124750906,-0.0040883630684626394,-0.005298268717487191
2018-05-15,-0.006910871310938523,-0.011137102381012131,-0.016277595476396185,-0.011447550837598098
2018-05-16,0.004196688626864717,0.006590782681453945,-0.0015524980696371136,-0.003845899215342868
2018-05-17,-0.0008451919805834712,-0.0038542454032661553,0.0005722435830601718,-0.005064350324983391
2018-05-18,-0.0025033411806659285,-0.0051817587753425765,0.00040857173330558584,0.008568939083732005
2018-05-21,0.007490227682318339,0.005597592817350515,0.0005716827532715196,0.0005113478853342235
2018-05-22,-0.0027839040207760417,-0.0013075579532775977,-0.0005716827532715781,-0.001535814481415511
2018-05-23,0.00274733145624015,0.008408122777584095,0.0010614187645907496,0.007232999106982371
2018-05-24,-0.002050644364054163,-0.00029467469771288495,0.00853209120176816,0.00793895875825395
2018-05-25,-0.0023852991274929403,0.001002145976018015,-0.0030793967645780895,0.006205047633428912
2018-05-29,-0.0115680767837605,-0.0044286928436106975,-0.00016231041385129715,0.021666165518703567
2018-05-30,0.013256688819067485,0.0071354406645193855,0.001460093554237964,-0.0067303388636223765
2018-05-31,-0.0061447032140935455,-0.0006466797049898648,-0.0021909715513725716,-0.0016487036844809698
2018-06-01,0.009769596598505268,0.015577264095044204,-0.004967644235411557,-0.005297766422074282
2018-06-04,0.00474042152924404,0.008990464607950813,-0.0009801121170807511,-0.00725832631759103
2018-06-05,0.0007272279618723204,0.003093251395603487,0.003914822104047846,0.002341483526070093
2018-06-06,0.008326138623579211,0.005817104438795123,0.0005696358194504353,-0.008135483067253368
2018-06-07,-0.00010818981334364557,-0.008165008917702568,-0.0004882216623280107,0.009638152670642592
2018-06-08,0.0029516597059423854,5.76799254485784e-05,0.0012201695433653895,-0.0030070386572809828
2018-06-11,0.0013293893603187042,0.002690578517292484,0.0017868849442266759,-0.0018422077497831392
2018-06-12,0.0012913475634823723,0.00524601223089862,-0.003332688774722517,0.00025146855314021926
2018-06-13,-0.003196100412213944,-5.667545442436047e-05,0.003008032375587246,-0.0005029199098087688
2018-06-14,0.002514643216887026,0.010072809883742408,0.0015411027282310494,0.008265329566627965
2018-06-15,-0.0012764731010866835,-0.00349699394359095,-0.016672509186741995,0.0009144150917036555
2018-06-18,-0.0020587924343535477,-0.0005779349298229855,-0.0018972637609840908,-0.0009144150917035182
2018-06-19,-0.003840101669528797,-0.002836281916615396,-0.0025629178089953803,0.005803718736422625
2018-06-20,0.0017042485550630712,0.00707699017840251,-0.0044802273887545,-0.008801161984933713
2018-06-21,-0.006288631741467563,-0.008726273054177256,-0.0017477352868705306,0.005240281049767735
2018-06-22,0.0018216352342842136,-0.0022222197861909605,0.0024126912728642744,-8.319367879319051e-05
2018-06-25,-0.013706100974311896,-0.022788089945405085,-0.003746388732216758,0.002237289777805259
2018-06-26,0.0022113736272124035,0.004076519932779823,-0.0052686490212925504,0.0014067848361541306
2018-06-27,-0.00831870549559678,-0.013692362931298515,-0.005718147886604777,0.009379356148301132
2018-06-28,0.005701288259051824,0.008565045332241715,-0.003040547998821346,0.0002461744847355602
2018-06-29,0.0014385547386138598,0.002683325593536958,0.0036306900201949913,-0.0034450322016914875
2018-07-02,0.002135622573134163,0.006677537882350642,-0.010080153442110952,-0.0007827549515958728
2018-07-03,-0.0035374362700618346,-0.011641449380209886,0.010080153442110855,0.005342396107918877
2018-07-05,0.008125040432648748,0.012335732548230846,0.0033656028250155126,0.0028649507619438433
2018-07-06,0.008422680943869451,0.01543641597173818,-0.0015972634935638506,0.003263686628318687
2018-07-09,0.008963908157903626,0.008957080984952882,0.002436881277559937,-0.0064568841317779666
2018-07-10,0.003591858036297426,0.0007335286089045709,-0.0018481290459546572,-8.19607588989049e-05
2018-07-11,-0.0073412585457746935,-0.0050883976103698976,-0.010905978807671088,0.0038466329607023133
2018-07-12,0.009025056722328624,0.017084414815486913,0.0041565812124297165,-8.110526854335982e-05
2018-07-13,0.0007874101392643927,0.0008357887420470516,-0.004411618657356192,0.0025293096764460793
2018-07-16,-0.0008949106241815861,-0.002396945867817894,-0.0005102701051305093,-0.004164627640722031
2018-07-17,0.004037201137780442,0.006064770132204219,-0.010862735754725461,-0.0018837981685447564
2018-07-18,0.002101436962897299,-0.001887983364587885,0.00025795416772476286,-0.004025147570733473
2018-07-19,-0.003778502974501971,-0.005014402925682139,-0.004308123245285948,0.006317810656868847
2018-07-20,-0.001143353427513124,-0.00022371582217054205,0.006455244826308788,-0.012344885881097256
2018-07-23,0.00185703298329446,0.0031798187556284813,-0.004815949835095058,-0.012415379569192133
2018-07-24,0.005019636784627662,0.004112283133547309,0.00034477603659500224,0.003432069919630239
2018-07-25,0.008486818495624455,0.013880204567632214,0.00550018047205447,-0.0015887568951946883
2018-07-26,-0.002362202387399338,-0.015267229195380502,-0.00782971239395345,-0.0019271223813176871
2018-07-27,-0.00679929230803019,-0.013588481220046326,0.0005181795313150905,0.0016758157820189
2018-07-30,-0.005236755870066013,-0.014231959709903366,-0.001555212880989931,-0.0034379193067717146
2018-07-31,0.004916875178680928,0.007623514466155578,0.0029355602050311473,0.005444686331342431
2018-08-01,-0.001671996118315614,0.003789348782892277,-0.007355188129705078,-0.00817988021716272
2018-08-02,0.005432852199284485,0.013514920623236353,-0.0053993230298752665,0.0014340830826759605
2018-08-03,0.004275573707185248,0.0030591268156654715,0.003486767260953241,0.004961250561129994
2018-08-06,0.0036602742851544316,0.005868906380945158,-0.005147198608389075,0.0005870078230664212
2018-08-07,0.0032971448932284098,0.0036371656307364994,0.002271488910587502,-0.005211149419247626
2018-08-08,-0.0004205366307985715,0.0012093665877661386,0.002788736658924094,0.0010104043208731836
2018-08-09,-0.0013669868263124726,-0.0006045445557123345,-0.0014805645831976347,0.008383200006025387
2018-08-10,-0.006722557592708598,-0.007670561487022692,-0.00043582289228197795,0.00723663384712142
2018-08-13,-0.003750427522131176,-0.0011084149322829239,-0.015199092023381782,-0.002074081157929383
2018-08-14,0.006360352983718038,0.006246921745862001,0.000973327608104041,-0.0022451203776991005
2018-08-15,-0.007495312177059814,-0.012310362797666062,-0.016766621575930757,0.005809849150692145
2018-08-16,0.00805880601834106,0.003286704556654447,-0.0008097887609237462,-8.277305715626499e-05
2018-08-17,0.003514344175565795,0.00022223740361226107,0.009228205066865915,0.0012402453367333529
2018-08-20,0.0021374385480084383,-0.000889781603685752,0.0049818196508907165,0.006673556099900264
2018-08-21,0.0023427778868513028,0.003665724081903154,0.0029240568705197916,-0.0033723715239332656
2018-08-22,-0.0005936648106094984,0.0038740744631028845,0.0022095550764809732,0.003946525544716227
2018-08-23,-0.0013290059352235534,-0.0014372589499025627,-0.009491353686729823,0.0015579324349696906
2018-08-24,0.006000148912132309,0.009249309259474632,0.017318039357996126,0.0019646120569785657
2018-08-27,0.007864187453045372,0.01014084891396943,0.0037595032326643405,-0.005740764391795698
2018-08-28,0.00048322754231777177,0.0014639771831633432,-0.007973022006627225,-0.0060215950194248136
2018-08-29,0.005366202006483605,0.011471783450087236,0.0045637840256251986,0.001322982474174179
2018-08-30,-0.004056233963970968,-0.0017689079704571093,-0.004915718883921124,0.00214611063203695
2018-08-31,3.4343721680871163e-05,0.0012869762344469697,-0.0011445940280617694,-0.0023114963100377916
2018-09-04,-0.0017239708880004802,-0.004295658542068989,-0.005122797149079999,-0.00579857228536138
2018-09-05,-0.0026946058292637745,-0.012997852348384234,0.003447511831347845,-0.0026697871370406287
2018-09-06,-0.0030149020211235307,-0.008979710064467086,0.0019395335367870974,0.0036691225443543063
2018-09-07,-0.001945242040354628,-0.0038577089123944864,-0.0027340278330774677,-0.008525594210231219
2018-09-10,0.001736788925770202,0.003362440969863562,-0.000706792407982718,0.0036867925561003775
2018-09-11,0.0032922242460657366,0.007674667546115979,0.0006184538252070439,-0.0076397393476852005
2018-09-12,0.00024213420727765473,-0.00295318733269831,0.008355710260063364,0.002356381433377705
2018-09-13,0.005897261344601062,0.010623377575079118,-0.0035975648169408914,0.0015126328119209854
2018-09-14,0.0001718666985316393,-0.002930415038759917,-0.006526220333750846,-0.004796561184177431
2018-09-17,-0.00530838048642077,-0.014507545514307899,0.005206771454576303,0.0
2018-09-18,0.0054117935978417984,0.008237576698329738,-0.0014974516487718237,-0.010514810775731626
2018-09-19,0.0010647102393281614,-0.0007660635468491517,0.0038711539862427546,-0.005985110753043756
2018-09-20,0.008071428311703715,0.010996105920552092,0.0034188014897895418,0.004620237837472838
2018-09-21,-0.0009144264492017715,-0.005483026044924092,-0.0068493312914384265,-0.00042658460917363133
2018-09-24,-0.003327218095149195,0.002777309393983061,-0.00017621292914007548,-0.0025652131018238183
2018-09-25,-0.000928438369578916,0.0013585117535633317,0.0015850681638403528,-0.001027848881515671
2018-09-26,-0.0029965018854045864,0.0007058016780042611,-0.005293338005935142,0.0070031690906734445
2018-09-27,0.0027898950696232643,0.008430215650271024,-0.008884998236125718,0.0006802715006930173
2018-09-28,0.00010336760602641849,-0.0002153999049712175,0.0063164577082286105,-0.002639985026488498
2018-10-01,0.003468269174536586,0.0020432243247670854,-0.0016864375351172442,-0.0073679073023632195
2018-10-02,-0.0005827663965292837,-0.002258412073460214,0.011482223287117932,0.00609371961766688
2018-10-03,0.0005482745800612385,0.00107599255523935,-0.003959744500981412,-0.01752404736908394
2018-10-04,-0.007846401487742653,-0.019385466475396938,0.0005289130805079614,-0.007079019354317471
2018-10-05,-0.005612507069848346,-0.012302647720025399,0.0028159089867124108,-0.00863195628707407
2018-10-08,0.0,-0.006124678684231706,-0.011133826368821452,-0.003366710030908796
2018-10-09,-0.0014602202134967172,0.003234372983774234,0.0005329800140063239,0.010067485480804054
2018-10-10,-0.03217552321374747,-0.044975824582447324,0.0024835810584159217,-0.002727665486687064
2018-10-11,-0.022272573288941916,-0.01248084855000504,0.025366544894876334,0.012086145658064458
2018-10-12,0.013792895793922214,0.0274500507567913,-0.0047616679491750925,-0.003487937999821433
2018-10-15,-0.005632774360964662,-0.012177590008332073,0.006660030947980057,-0.0004369320130017814
2018-10-16,0.021629778818651833,0.028676727647864844,-0.0017255996137757622,0.002269914827758851
2018-10-17,0.00017892027520164695,0.0003948719445121281,-8.637796161615032e-05,-0.005947183222141828
2018-10-18,-0.014546624258629983,-0.023455346528585774,0.001122068685606197,-0.0003511885649582862
2018-10-19,-0.0005431769269922835,-0.0009240309212194951,0.0007761304849288288,-0.002195949968336376
2018-10-22,-0.004498430008863011,0.005130507582928286,-0.0025893597255193914,-0.001320055861163405
2018-10-23,-0.005103865795377631,-0.0036868012812256244,0.005859562733875961,0.0031646938878034077
2018-10-24,-0.03076712624654102,-0.04684715830954726,0.0023171370069294235,0.007521045453150952
2018-10-25,0.017781380250260954,0.03401027608192667,-0.002231204310531111,-0.00419075951617246
2018-10-26,-0.017743778958552135,-0.02605858484103088,0.0031736109331066205,0.0060187138278210255
2018-10-29,-0.005555588708042283,-0.020795529098064664,-0.003947139978932357,-0.0022632915886774147
2018-10-30,0.014709710109593599,0.0163457428823787,-0.004394427867848015,-0.004980768422838089
2018-10-31,0.010624379415291093,0.02323338744220647,-0.005628951974666804,-0.005093196136581389
2018-11-01,0.010585579758378724,0.013103924400796727,0.01277086763550321,0.0009259747352657303
2018-11-02,-0.005940618240288848,-0.015698559739716636,0.0001715043948444399,-0.012510989945476258
2018-11-05,0.005501808476551831,-0.0024826530432718466,-0.0024032178261358607,0.00392067652097201
2018-11-06,0.006307834650397784,0.007547383741591028,-0.002839826579174042,-0.0006224634026876211
2018-11-07,0.02118327301615856,0.0308856258868186,-8.61993040877103e-05,0.0013339180588243394
2018-11-08,-0.001817210417868587,-0.006399475497528316,-0.002156939731312277,-8.853524264942528e-05
2018-11-09,-0.009816094581098313,-0.01699595658030175,-0.011291663536045476,0.00743831080245496
2018-11-12,-0.018861919175479913,-0.030725652682482143,-0.007188596482678694,0.006506985656210905
2018-11-13,-0.0018726524271780406,0.0008412623086024421,0.00035180582721631255,-0.00061395743146963
2018-11-14,-0.006860092973108714,-0.007658399381320846,0.008233404279793029,0.0006139574314696877
2018-11-15,0.010382672603067343,0.01734277400650391,0.0011333182475063862,-0.0004384074791952926
2018-11-16,0.002596963032651876,-0.0035162577351204568,0.0073788789662288,0.0057708816508592305
2018-11-19,-0.017059214937546852,-0.033016844147482724,0.0004323180677422659,0.0027862730422191046
2018-11-20,-0.018679248029664187,-0.018056176309258213,0.0,0.00034727510008448294
2018-11-21,0.0034014084837948573,0.007573391111894119,0.001641277459165227,-0.0003472751000845109
2018-11-23,-0.00670118163750407,-0.007259509280646272,-0.0007771357154266267,0.0010426996641014303
2018-11-26,0.016015538891442287,0.02285121792726898,-0.0011235233509469095,-0.002261136412044687
2018-11-27,0.003358630400240864,0.003370739988010594,-0.005984687209490868,0.0011311660530820137
2018-11-28,0.02276435425172088,0.03167572092573481,0.00373378036345705,-0.004881283437496903
2018-11-29,-0.0021872856834350284,-0.0032652804688179243,0.003115272664463216,0.003924518403649546
2018-11-30,0.006076539394628352,0.0072292975759735605,-0.001729479411524255,0.003735538482570607
2018-12-03,0.013154595897127398,0.01732542439399109,0.007501675441848404,0.007075039354875829
2018-12-04,-0.03293917534605494,-0.0391115435330493,0.006080599945141696,0.016602872607016206
2018-12-06,-0.0015180660086479573,0.0070351856911171585,0.00017072178718187972,0.003135344563903191
2018-12-07,-0.023510154333375662,-0.03357286787679817,0.008077219150826301,0.0018599203914333993
2018-12-10,0.001895395288853059,0.010417713309432676,-0.003477935715567025,0.004129746575534575
2018-12-11,0.00022736688031195512,0.003305870756936026,-0.0011903699128753065,-0.00016814316092235142
2018-12-12,0.0050222360025402755,0.008762983751216423,0.00212467676965701,-0.00446876592644907
2018-12-13,-0.0003388126560593994,0.0003029732326348304,-0.0022097759847801487,-0.0023687490089638755
2018-12-14,-0.018637508185735483,-0.024650236144748518,-0.004007006751401848,0.0034670232303527196
2018-12-17,-0.019813317793341695,-0.022920492339697535,0.0068957425332182515,0.0058069167065013085
2018-12-18,-0.001097069275207847,0.006269149678925305,0.0023726710074086807,0.005970714932446075
2018-12-19,-0.01508901493987868,-0.02486152773127461,-0.0061126025718981495,0.013124290935231
2018-12-20,-0.016411818214623647,-0.014601657579339367,0.015295836918707156,-0.003637472914687665
2018-12-21,-0.02070235070941829,-0.031484050682783815,-0.004370461193212718,-0.0001655798067751203
2018-12-24,-0.026778547303864298,-0.025110870159355755,0.01089057789030817,0.004957763834220209
2018-12-26,0.04928985644525948,0.060567551305803484,-0.003003949025405859,-0.01077370199329795
2018-12-27,0.007648345101759846,0.0038622076485592925,0.0075760760319352385,0.00016693885395832852
2018-12-28,-0.0012909950304232898,-0.0005225947212299261,0.004055775698519239,0.0083787755083319
2018-12-31,0.008720780587201167,0.00839722175561469,0.0015682595209626012,0.003792705030561811
2019-01-02,0.0010395652466269848,0.004011537009689109,0.000659591337713554,0.005253206909976397
2019-01-03,-0.02415187787905168,-0.03321594572625342,0.00902531942317299,0.011315058722358853
2019-01-04,0.032946942995738006,0.041894416409665354,-0.008119106827353268,-0.011642731570783642
2019-01-07,0.007853524535785769,0.011835284710278938,0.0034525160778516237,-0.0029518032162910036
2019-01-08,0.009351735147269554,0.009004496913868438,-0.0027117139907279018,-0.0026320152670156367
2019-01-09,0.004662631617744306,0.008116650922267862,0.006397649700215412,-0.0015663716576648915
2019-01-10,0.0035211913645945246,0.0028561235516313074,-0.005904086348646452,-0.006453880349013388
2019-01-11,0.0003862165043140056,-0.0036646615659803243,0.0017256811414607263,0.0038939409896966183
2019-01-14,-0.006119835691456666,-0.008876291685553555,0.002378067354322114,-0.0037282389582525767
2019-01-15,0.011396062643158905,0.019338208603988022,-0.0017215161032263467,-0.003658646141904334
2019-01-16,0.002416878038981045,-0.00018425147448386078,0.0031947551186356582,0.000999083673347225
2019-01-17,0.00755777261787144,0.007853196208874837,-0.0013094038577051105,0.00024971323966646396
2019-01-18,0.013222419427897444,0.00985148535748334,-0.008966489387798326,-0.005255222286446474
2019-01-22,-0.013602854090244863,-0.020233652423892034,0.0035468368649853345,0.0067516445109862865
2019-01-23,0.0020902466369745465,0.0012959526180031937,-0.0014007184915951448,-0.00041547007112279047
2019-01-24,0.0005314175393794978,0.006454689767516566,-0.0015678713054947328,0.006544797869691254
2019-01-25,0.008425834152645122,0.01187741327974647,0.014511460180241248,-0.004800982358916509
2019-01-28,-0.007629301479536551,-0.012428861039741869,0.0034938106026215594,-0.000995858354386614
2019-01-29,-0.0013279502124879691,-0.009486747021793411,0.005580978043920208,0.005052818275786921
2019-01-30,0.0157069542307348,0.02511993400980047,0.005710387238117351,-0.0007436393984487297
2019-01-31,0.008744218390111922,0.014857560822385719,0.00048105804332541224,0.00856335728734421
2019-02-01,0.00048166880643736034,-0.0042308341031103034,-0.002006018726865743,-0.006058094960081358
2019-02-04,0.00701080062568468,0.012344769014777868,-0.0043467903708823,-0.004474004463052697
2019-02-05,0.004182771659660616,0.008809161044811534,0.0025781491687657575,0.00455664195590162
2019-02-06,-0.0013188088423956293,-0.0029861577029570577,-0.006781846869660092,0.000495837289569193
2019-02-07,-0.009578656080987662,-0.013520749442632827,0.0024273450059934865,0.006588113074475396
2019-02-08,0.0012206034032163978,0.0019597844376841133,0.003791101346321012,0.004259334914699102
2019-02-11,0.0005543904582586945,-0.0009494086286314311,-0.004923141507008373,-0.003931108368477846
2019-02-12,0.0127774328908215,0.014677802878368841,0.0021013677593768472,-0.002546907491149038
2019-02-13,0.0032415069807526778,0.0007018616242454155,-0.003963908091330168,-0.0037912139871478286
2019-02-14,-0.0022201250598626503,0.0012273534519555852,0.005577307519395154,0.005681715335457841
2019-02-15,0.01083835354695044,0.004196364231250795,0.005947180522781207,0.001558647829389634
2019-02-19,0.0017288273415646117,0.001975267327820529,0.015109582852092095,0.0025382261219758125
2019-02-20,0.0020132763838342713,-0.0001740333047422721,-0.0017378437981698566,-0.002866156613538987
2019-02-21,-0.0035621565498967027,-0.003664410846898124,-0.011370537714508392,-0.008979056779403789
2019-02-22,0.006180995452969224,0.00737296884092797,0.0035920768439101198,0.005940145228978363
2019-02-25,0.0013602933421463874,0.0036372655163171503,-0.0010363715360959395,-0.0029657008198059613
2019-02-26,-0.0007156074104455491,0.00103684591154275,0.0016736332310033522,0.00493795962038341
2019-02-27,-0.00042974443783206875,-0.0006336944445249396,-0.00711234367844341,-0.011393782214691665
2019-02-28,-0.0018644646884221402,-0.0023065864931150776,-0.005629776625606553,-0.00341032740752316
2019-03-01,0.0062244861733027545,0.00690495803792203,-0.017163968380321165,-0.009285688509542703
2019-03-04,-0.003644228373280211,0.0001718063260899738,-0.0026289836177433583,0.007806681792585944
2019-03-05,-0.0013610001404377088,0.0007450067715868053,0.0013153870929190252,0.002087900341401452
2019-03-06,-0.006075259343219704,-0.005687996500143189,-0.0009041270457165541,0.003665059696892741
2019-03-07,-0.0084007063957877,-0.012348191834726895,-0.0008226265106168819,0.006464168981495538
2019-03-08,-0.0020017429427771527,-0.0015178109424823657,0.010886084259377201,0.004204117957309701
2019-03-11,0.01439710750828715,0.020584730061236886,-0.004896357818091546,-0.0029656445663349146
2019-03-12,0.003763909407949059,0.005479117290299217,0.006035459879402026,0.006988112119980104
2019-03-13,0.006597164264237111,0.007485011087026551,0.006968612448215201,-0.0018861940507473622
2019-03-14,-0.0006396927853946114,-0.001696020680083182,-0.011614284265949192,-0.007249518913979631
2019-03-15,0.004928207652271376,0.00923802945432472,0.00456433710702197,0.006593123553759987
